,id,coordinates,lang,text,neg,neu,pos,compound
4200,cd396a63ed44faff679f18398429195f,"{'type': 'Point', 'coordinates': [144.96495614, -37.81203166]}",en,last night down under with our awesome aussie friends  cookie httptcokxuqyqaxpf,0.0,0.556,0.444,0.802
4201,cd396a63ed44faff679f1839842cc30d,"{'type': 'Point', 'coordinates': [145.1386807, -37.8543889]}",en,woke up in the middle of the night  here we go again,0.0,1.0,0.0,0.0
4202,cd396a63ed44faff679f18398437f7a7,"{'type': 'Point', 'coordinates': [145.15296788, -37.83380752]}",en,you have to watch this race at cranbourne dogs last night the classic line is the last linecrn wed 27 aug 14 r12 httptcowkbimv07u3,0.0,1.0,0.0,0.0
4203,cd396a63ed44faff679f1839843d9af9,"{'type': 'Point', 'coordinates': [145.23902132, -38.20757573]}",en,my obeyrc response came out last night  httptcovgrqxw4ypj,0.0,1.0,0.0,0.0
4204,cd396a63ed44faff679f18398440dcb0,"{'type': 'Point', 'coordinates': [144.99364584, -37.85251274]}",en,casamariolau qvmelbourne we tried it last night and it was amazing well share our homemade cocktail creation with you soon lt3,0.0,0.625,0.375,0.8481
4205,cd396a63ed44faff679f1839844e640e,"{'type': 'Point', 'coordinates': [144.9901284, -37.8134704]}",en,the whole nicholas building is also open studios tonight amp tomorrow night so youll have plenty to see,0.0,1.0,0.0,0.0
4206,cd396a63ed44faff679f1839844eacdf,"{'type': 'Point', 'coordinates': [144.9967414, -37.9150753]}",en,spring nights in melbourne breaking the commute home with a cool beer at trackthreeespresso middle brighton rail station ripper,0.0,0.881,0.119,0.3182
4207,cd396a63ed44faff679f18398450b5c1,"{'type': 'Point', 'coordinates': [144.8971969, -37.7847684]}",en,howlerhq kingswoodband 123agencygroup see you 2mrw night boys leave something in the bag for us,0.079,0.921,0.0,-0.0516
4208,cd396a63ed44faff679f18398451a5b1,"{'type': 'Point', 'coordinates': [144.9615334, -37.83397219]}",en,that early time of the night when bad bad things are said already ahhh macquijurphy httptcouun4kustgo,0.333,0.667,0.0,-0.7906
4209,cd396a63ed44faff679f18398451d263,"{'type': 'Point', 'coordinates': [144.57802178, -37.6777283]}",en,doveandolive ltcreatures batchbrewco sydneybrewery mvbeer stoneandwood whiterabbitbeer whaaaaat darlo dark where,0.0,1.0,0.0,0.0
4210,cd396a63ed44faff679f183984522fcf,"{'type': 'Point', 'coordinates': [144.96311, -37.810834]}",en,late night window shopping   melbourne central  melbcentral in melbourne vic httpstco3v2curyajy,0.0,1.0,0.0,0.0
4211,cd396a63ed44faff679f18398453c940,"{'type': 'Point', 'coordinates': [145.23596977, -37.89652916]}",en,i told you to wake me up after the aflswanstigers game night  zzzz,0.0,1.0,0.0,0.0
4212,cd396a63ed44faff679f18398455259c,"{'type': 'Point', 'coordinates': [144.87085974, -37.7485966]}",en,tickets selling for our big night prizes including chokkies and movie tickets for 2 ppl who buy tickets during aug httptcojgiwzjwryu,0.0,0.864,0.136,0.4588
4213,cd396a63ed44faff679f183984589352,"{'type': 'Point', 'coordinates': [145.08371364, -37.70515938]}",en,looking forward to spider bait at the corner hotel tomorrow night ,0.0,1.0,0.0,0.0
4214,cd396a63ed44faff679f183984594f24,"{'type': 'Point', 'coordinates': [144.89502427, -37.81617908]}",en,so tmw night i have my 25 year high school reunion weird old 1989  if i could turn back timeyep thats the year,0.078,0.922,0.0,-0.1779
4215,cd396a63ed44faff679f18398459a08d,"{'type': 'Point', 'coordinates': [144.8860274, -37.83053353]}",en,this is another one from last nights adventure it is inspired by the alstom photo competition i httptco3dfh2q2ues,0.0,0.732,0.268,0.6705
4216,cd396a63ed44faff679f1839845bd435,"{'type': 'Point', 'coordinates': [145.1119331, -38.03231693]}",en,thebachelorau thebachelorau could zoe be the dark horse my money is on a top 4 of teamjessia teamsam teamchantal and teamlisa,0.0,0.909,0.091,0.2023
4217,cd396a63ed44faff679f1839845c9e9d,"{'type': 'Point', 'coordinates': [145.2571994, -37.9275414]}",en,a monopoly loss is dark its heavy,0.315,0.685,0.0,-0.3182
4218,cd396a63ed44faff679f1839845cbd04,"{'type': 'Point', 'coordinates': [145.2884081, -37.8984039]}",en,rlwmole quote of the night were grown men mate,0.0,1.0,0.0,0.0
4219,cd396a63ed44faff679f183984624f63,"{'type': 'Point', 'coordinates': [144.984, -37.7984]}",en,drinking a dark by 3ravens at tworowbar  httptcothus0wt48w,0.0,1.0,0.0,0.0
4220,cd396a63ed44faff679f183984668af0,"{'type': 'Point', 'coordinates': [144.68607835, -37.83716321]}",en,its the time of day i hate most  sleep  time server night sweats noctal hyperhidrosis   every night without a chance ,0.254,0.746,0.0,-0.6641
4221,cd396a63ed44faff679f1839846697dd,"{'type': 'Point', 'coordinates': [144.96954028, -37.80375885]}",en,thursday night city outing,0.0,1.0,0.0,0.0
4222,cd396a63ed44faff679f183984670e4c,"{'type': 'Point', 'coordinates': [144.95751382, -37.78673996]}",en,because sometimes you need to find the light above your head before youre drowning in the dark httptcohjl7rtzyvq,0.0,1.0,0.0,0.0
4223,cd396a63ed44faff679f18398467c1e6,"{'type': 'Point', 'coordinates': [145.34265211, -37.90532024]}",en,rustlexer yes very the night just got worse god damn,0.349,0.361,0.289,-0.25
4224,cd396a63ed44faff679f1839846ac7a9,"{'type': 'Point', 'coordinates': [145.03363405, -37.83322389]}",en,a fun opening night celebration enjoyed bangarradance patyegarang artscentremelb with plentiful quality wine and small dishes thanks,0.0,0.578,0.422,0.8591
4225,cd396a63ed44faff679f1839846ed0e2,"{'type': 'Point', 'coordinates': [145.1143004, -37.8491796]}",en,1234 amgood night melbourne ,0.0,1.0,0.0,0.0
4226,cd396a63ed44faff679f18398472bdc7,"{'type': 'Point', 'coordinates': [144.95360968, -37.79934075]}",en,candice just made my night 100x better thanks for listening and being a good friend to me im so happy youre in my life ,0.0,0.52,0.48,0.9489
4227,cd396a63ed44faff679f1839847398e0,"{'type': 'Point', 'coordinates': [144.9787262, -37.847539]}",en,my sleep quality tracker classed last night as a short nap,0.0,1.0,0.0,0.0
4228,cd396a63ed44faff679f18398475af12,"{'type': 'Point', 'coordinates': [145.23383805, -37.98714724]}",en,grri2 top of the morning to you mr birthday boy have a bright day a hazey night and enjoy this day i expect you might,0.0,0.706,0.294,0.7845
4229,cd396a63ed44faff679f18398478d5c8,"{'type': 'Point', 'coordinates': [145.2061515, -38.0808743]}",en,shit did mvg180 get beat last night,0.375,0.625,0.0,-0.5574
4230,cd396a63ed44faff679f183984795f05,"{'type': 'Point', 'coordinates': [144.9629796, -37.8131869]}",en,night porter full time  holiday inn melbour  melbourne httptco1k8q7tfgd0 hospitality ihgjobs ihg hoteljobs job,0.0,0.828,0.172,0.4019
4231,cd396a63ed44faff679f1839847d7d3d,"{'type': 'Point', 'coordinates': [144.98006973, -37.86745216]}",en,last night got out of hand,0.0,0.61,0.39,0.4939
4232,cd396a63ed44faff679f18398480b5d8,"{'type': 'Point', 'coordinates': [145.192099, -37.816012]}",en,annual leave is awesome   dark horse on the brit in mitcham vic httpstco77xwskxxi1,0.074,0.675,0.252,0.5994
4233,cd396a63ed44faff679f183984832faf,"{'type': 'Point', 'coordinates': [145.30530118, -37.776113]}",en,aussiequeens do you know which train station is the nearest to the arena for tomorrow night im coming from mooroolbark thanks ,0.0,0.873,0.127,0.4404
4234,cd396a63ed44faff679f183984843150,"{'type': 'Point', 'coordinates': [144.9747604, -37.81108443]}",en,bradbattinmp says ew link protesters pushed and shoved his wife outside liberal party event last night and she was backed into a corner,0.077,0.769,0.154,0.2263
4235,cd396a63ed44faff679f18398486c920,"{'type': 'Point', 'coordinates': [144.73463645, -37.56616654]}",en,afl and night out in melbourne tomorrow sure what else would you be doing on holidays afl bittameat,0.0,0.766,0.234,0.5994
4236,cd396a63ed44faff679f18398487375c,"{'type': 'Point', 'coordinates': [144.97276705, -37.811195]}",en,had so much fun last night with my affw family ,0.0,0.716,0.284,0.5542
4237,cd396a63ed44faff679f1839848c0aa0,"{'type': 'Point', 'coordinates': [144.94903646, -37.83567294]}",en,ameliajohnsonrp i had a headache last night to it was a shocker,0.167,0.833,0.0,-0.1531
4238,cd396a63ed44faff679f1839848f3a11,"{'type': 'Point', 'coordinates': [145.0535276, -37.82733705]}",en,boys like a little more booty to hold at night,0.0,0.762,0.238,0.3612
4239,cd396a63ed44faff679f183984927e8f,"{'type': 'Point', 'coordinates': [144.8776086, -37.68684536]}",en,falala13 keepitjedi youngcorey anthonypresents hahha  crawling out the club nz up that night fo sho,0.0,1.0,0.0,0.0
4240,cd396a63ed44faff679f183984929724,"{'type': 'Point', 'coordinates': [144.86886897, -37.67984646]}",en,keepitjedi youngcorey falala13 anthonypresents thats all i heard that night when i did jagerbombs by myself,0.0,1.0,0.0,0.0
4241,cd396a63ed44faff679f183984978ef8,"{'type': 'Point', 'coordinates': [144.91902955, -37.58744838]}",en,great moments with veer jipic of dark night aemirap  apnakarobar  melbourne australia httptcoicbwtptwhd,0.0,0.745,0.255,0.6249
4242,cd396a63ed44faff679f1839849a8d54,"{'type': 'Point', 'coordinates': [145.5196975, -37.65304489]}",en,dark and stormies all round fridayknockoffs httptcobd9fvs7n2t,0.0,1.0,0.0,0.0
4243,cd396a63ed44faff679f1839849af8d0,"{'type': 'Point', 'coordinates': [144.9504604, -37.8239869]}",en,friday night prior to mighty hawthornfc game at mcg so what better than a german beer at brauhaus docklands  yummy,0.0,0.721,0.279,0.7635
4244,cd396a63ed44faff679f1839849d0d2b,"{'type': 'Point', 'coordinates': [144.96982354, -37.81098938]}",en,this is ustomorrow night   her majestys theatre melbourne httptco4nfn58nskq,0.0,1.0,0.0,0.0
4245,cd396a63ed44faff679f1839849f22b7,"{'type': 'Point', 'coordinates': [145.1052413, -37.7650066]}",en,sometimes you just wanna be part of the dark kingdom sailormoon httptcopijyrywd34,0.0,1.0,0.0,0.0
4246,cd396a63ed44faff679f1839849f5a84,"{'type': 'Point', 'coordinates': [144.89656475, -37.81706348]}",en,murraysbrewing  fred ipa at hydesthotel got tapped last night just arrived to be told oh we just httptcoxkiwyk6myd,0.0,1.0,0.0,0.0
4247,cd396a63ed44faff679f183984a02e9d,"{'type': 'Point', 'coordinates': [144.97026316, -37.81154471]}",en,friday night cocktails manhattanamp old fashioned  1806 httptco39idcul0nc,0.0,1.0,0.0,0.0
4248,cd396a63ed44faff679f183984a1c442,"{'type': 'Point', 'coordinates': [144.99292592, -37.91325567]}",en,awards night  palace cinema in brighton vic httpstcoxkychg94r8,0.0,0.7,0.3,0.4588
4249,cd396a63ed44faff679f183984a34461,"{'type': 'Point', 'coordinates': [144.96384522, -37.817232]}",en,fun times at our 2nd birthday bash last night meatballwb httptcoo6esxldnfo,0.0,0.752,0.248,0.5106
4250,cd396a63ed44faff679f183984a35a8d,"{'type': 'Point', 'coordinates': [144.95319073, -37.84364532]}",en,thepalacehotel whats on the big screen tomorrow night melbourne storm perhaps,0.0,1.0,0.0,0.0
4251,cd396a63ed44faff679f183984a41b99,"{'type': 'Point', 'coordinates': [145.1436268, -38.1658388]}",en,in to my favourite chaise ready for hotdogs and 730vic in 1 mins friday night is josietaylor josie night last friday was in kl anyweb,0.0,0.902,0.098,0.3612
4252,cd396a63ed44faff679f183984a49c28,"{'type': 'Point', 'coordinates': [144.96375263, -37.81299371]}",en,emporium shopping night mycalvins  emporium melbourne httptcocox28hjy02,0.0,1.0,0.0,0.0
4253,cd396a63ed44faff679f183984a4ddeb,"{'type': 'Point', 'coordinates': [144.9792105, -37.8217284]}",en,woodster93 you havent missed too much im trying to get chrismeloni to follow me to make my night cos im at the queen concert lol,0.0,0.831,0.169,0.5702
4254,cd396a63ed44faff679f183984a5eff5,"{'type': 'Point', 'coordinates': [145.5094381, -37.6630413]}",en,my two least favourite teams playing tonight really dont want either team to win might have to have an early night aflhawksmagpies,0.057,0.728,0.215,0.6249
4255,cd396a63ed44faff679f183984a654af,"{'type': 'Point', 'coordinates': [144.98338522, -37.81988927]}",en,good night for it afl aflpieshawks  melbourne cricket ground mcg httptco2iodmofu82,0.0,0.775,0.225,0.4404
4256,cd396a63ed44faff679f183984a8240a,"{'type': 'Point', 'coordinates': [144.88371227, -37.84309916]}",en,junctionwr junctionbeer its a busy friday night,0.0,1.0,0.0,0.0
4257,cd396a63ed44faff679f183984a9dde5,"{'type': 'Point', 'coordinates': [144.968788, -37.81311032]}",en,the night of nights presidents dinner membersonly httptcov0vkc9dxyn,0.0,1.0,0.0,0.0
4258,cd396a63ed44faff679f183984a9edc8,"{'type': 'Point', 'coordinates': [144.96946105, -37.81086814]}",en,great benefit that im performing at next sunday in sydney come along it will be a fabulous night httptcopohmx8ybzx,0.0,0.588,0.412,0.8885
4259,cd396a63ed44faff679f183984acb5b9,"{'type': 'Point', 'coordinates': [144.94430026, -37.75105431]}",en,channel 22 on a friday night  an insight into modern dating practices,0.0,1.0,0.0,0.0
4260,cd396a63ed44faff679f183984aec1e6,"{'type': 'Point', 'coordinates': [144.95123941, -37.81108531]}",en,yes its friday night and im raging on the lounge with a blanket,0.211,0.621,0.168,-0.1779
4261,cd396a63ed44faff679f183984b0867c,"{'type': 'Point', 'coordinates': [144.96634846, -37.81972574]}",en,stunning photographyanother shot of the mirrorlike properties of the yarra last night was httptcosig0h39uc3,0.0,0.833,0.167,0.3818
4262,cd396a63ed44faff679f183984b0fd6b,"{'type': 'Point', 'coordinates': [145.17468665, -37.91501516]}",en,friday night watching the stanley cup final 2009 as of i didnt have enough hockey this with themelbourneice amp aihl finals penguins ,0.0,1.0,0.0,0.0
4263,cd396a63ed44faff679f183984b2e4f2,"{'type': 'Point', 'coordinates': [144.8955704, -37.7246698]}",en,josephfedele ha ha im too old to go out on friday night and play the next day ha,0.0,0.593,0.407,0.8225
4264,cd396a63ed44faff679f183984b44ba4,"{'type': 'Point', 'coordinates': [144.9795054, -37.82184948]}",en,thank you queenwillrock drbrianmay adamlambert officialrmt for an amazing night in melbourne awesome httptcojjhiidjiwt,0.0,0.514,0.486,0.886
4265,cd396a63ed44faff679f183984b6991c,"{'type': 'Point', 'coordinates': [144.9895698, -37.8709445]}",en,glenfiddich snow phoenixjust a quiet friday night,0.0,1.0,0.0,0.0
4266,cd396a63ed44faff679f183984b75e42,"{'type': 'Point', 'coordinates': [144.9715217, -37.8098558]}",en,1206 amgood night melbourne,0.0,1.0,0.0,0.0
4267,cd396a63ed44faff679f183984b760b6,"{'type': 'Point', 'coordinates': [145.29879038, -37.8312406]}",en,brrrrrr get ready for a cold cold night brrrrr melbourne httptcov2jb9asnod,0.0,0.783,0.217,0.3612
4268,cd396a63ed44faff679f183984b77a1c,"{'type': 'Point', 'coordinates': [144.9680597, -37.81591265]}",en,what a wicked night that was a must see performance staggyals wickedthemusical  wicked the musical httptcod5jcmiexmv,0.362,0.638,0.0,-0.7783
4269,cd396a63ed44faff679f183984bd8b68,"{'type': 'Point', 'coordinates': [145.2061733, -38.0809215]}",en,good morning my darlings one of my tweets was favourited by the one and only legendary drbrianmayi feel very lucky last night sigh,0.0,0.649,0.351,0.8516
4270,cd396a63ed44faff679f183984be51e8,"{'type': 'Point', 'coordinates': [144.98338522, -37.81988927]}",en,good morning melbourne the morning after the night the hawks thrashed the pies  mcg melbourne httptcolr6dyjmob2,0.0,0.838,0.162,0.4404
4271,cd396a63ed44faff679f183984be82c6,"{'type': 'Point', 'coordinates': [145.2061576, -38.0808947]}",en,between my phone camera amp matts phone i took about 600 photos last night,0.0,1.0,0.0,0.0
4272,cd396a63ed44faff679f183984c54170,"{'type': 'Point', 'coordinates': [144.72865205, -37.57647755]}",en,i accidently fell asleep last night while i was recording brooke snoring and i woke up to a 20 minutes video,0.0,1.0,0.0,0.0
4273,cd396a63ed44faff679f183984c570a4,"{'type': 'Point', 'coordinates': [145.0696474, -37.99292726]}",en,i am physically incapable of entering a butchers amp buying meat just for that nights meal,0.167,0.833,0.0,-0.3818
4274,cd396a63ed44faff679f183984cd93e8,"{'type': 'Point', 'coordinates': [144.93958564, -37.81573044]}",en,finally got to watch the fireworks last night   docklands fireworks httptcoeeqrnzp6zu,0.0,1.0,0.0,0.0
4275,cd396a63ed44faff679f183984d0839d,"{'type': 'Point', 'coordinates': [144.8496651, -37.6680253]}",en,amandastevens01 great to meet you last night sorry for taking chrisarnottoz away for so long this morning,0.064,0.735,0.201,0.5859
4276,cd396a63ed44faff679f183984d14fb2,"{'type': 'Point', 'coordinates': [145.18129645, -37.88497631]}",en,teampduffy36 therealpduffy stacialogwood40 me too monday night is going to be the best episode cantwait,0.0,0.769,0.231,0.6369
4277,cd396a63ed44faff679f183984db8581,"{'type': 'Point', 'coordinates': [144.96666853, -37.81852284]}",en,if a movie is bad enough to make the lead actor have night terrors about actually being his character then thats saying something,0.262,0.738,0.0,-0.7964
4278,cd396a63ed44faff679f183984e05406,"{'type': 'Point', 'coordinates': [145.2584683, -38.020919]}",en,louise kirk says its dark times in england because sex education of the worst kind is being rolled out in schools wcf,0.149,0.727,0.124,-0.1779
4279,cd396a63ed44faff679f183984e4b632,"{'type': 'Point', 'coordinates': [144.9977822, -37.76308576]}",en,packing for adelaide tomorrow afternoon at the graceemilyhotel then a visit to radionotes1015 tomorrow night woo httptcoqug9u93vj9,0.0,0.829,0.171,0.4767
4280,cd396a63ed44faff679f183984e599d2,"{'type': 'Point', 'coordinates': [145.2061564, -38.080891]}",en,barcelona99 hope you have the best night,0.0,0.413,0.587,0.7964
4281,cd396a63ed44faff679f183984e81a98,"{'type': 'Point', 'coordinates': [144.9682468, -37.81852282]}",en,beautiful night for a drink and grub before queen queen rodlaverarena transportbar melbourne httptcomqclwc70dz,0.0,0.755,0.245,0.5994
4282,cd396a63ed44faff679f183984f1a284,"{'type': 'Point', 'coordinates': [144.77131833, -37.86406505]}",en,its a twins kinda night boooooobs httptcowmtukjbo18,0.0,1.0,0.0,0.0
4283,cd396a63ed44faff679f183984f758b8,"{'type': 'Point', 'coordinates': [145.5406577, -37.7790437]}",en,best night amp day with these babes kaneendshere lukeendshere mavendshere jacksonendshere foreverendshere httptcokjwm6nao1z,0.0,0.741,0.259,0.6369
4284,cd396a63ed44faff679f183984f7895f,"{'type': 'Point', 'coordinates': [145.2061646, -38.0808928]}",en,missjmonster ladygaga allphonesarena have a great night,0.0,0.549,0.451,0.6249
4285,cd396a63ed44faff679f183984f86538,"{'type': 'Point', 'coordinates': [144.95340588, -37.8170705]}",en,first bar for the night introducing manhattan cocktail amp espresso martini cocktail bar alcohol httptcooxyqqoerfb,0.0,1.0,0.0,0.0
4286,cd396a63ed44faff679f183984f8f811,"{'type': 'Point', 'coordinates': [144.9708972, -37.81106254]}",en,saturday sunday night e the mo night,0.0,1.0,0.0,0.0
4287,cd396a63ed44faff679f183984f9b3c2,"{'type': 'Point', 'coordinates': [144.99124961, -37.8563075]}",en,optimistt it just suddenly forces you to sit down and listen while it takes you to this really dark place no excuses,0.105,0.895,0.0,-0.3535
4288,cd396a63ed44faff679f183984fa4f43,"{'type': 'Point', 'coordinates': [144.97147378, -37.8119124]}",en,and the award for hottest collective bartenders ever goes to drumroll pleasemadame brusselsthe prize itself is me drooling all night,0.0,0.726,0.274,0.7783
4289,cd396a63ed44faff679f183984faf70a,"{'type': 'Point', 'coordinates': [144.95908444, -37.82216507]}",en,saturday night hangs with kellygoesrawrr  southbank melbourne yarra river terrace httptcok1pursoh4n,0.0,1.0,0.0,0.0
4290,cd396a63ed44faff679f183984fb33be,"{'type': 'Point', 'coordinates': [145.01876481, -37.87059456]}",en,jaredlaurie i do the first never thought about the second ran out on friday night was suppose to get today but totally forgot,0.0,1.0,0.0,0.0
4291,cd396a63ed44faff679f183984fd9415,"{'type': 'Point', 'coordinates': [144.9851795, -37.79406177]}",en,at outpost and its gay dance party night  the gasometer hotel in collingwood victoria httpstcoy8e8cfftig,0.0,0.838,0.162,0.4019
4292,cd396a63ed44faff679f183984fdbee8,"{'type': 'Point', 'coordinates': [144.95833503, -37.81790776]}",en,3rd bar for the night ft mr darcy amp the sun also rises cocktail bar alcohol saturdaynight httptco9pxfbu3vi1,0.0,1.0,0.0,0.0
4293,cd396a63ed44faff679f183984ff432d,"{'type': 'Point', 'coordinates': [145.0449542, -37.9029284]}",en,good night from mario and lolly  httptcoesmdnx9pvx,0.0,0.674,0.326,0.4404
4294,cd396a63ed44faff679f183984ff6ade,"{'type': 'Point', 'coordinates': [144.97900702, -37.79841378]}",en,its that time of the night martini hour  the commoner restaurant httptcotvmaamldrw,0.0,1.0,0.0,0.0
4295,cd396a63ed44faff679f183984ff9d3b,"{'type': 'Point', 'coordinates': [145.15663218, -38.11333574]}",en,good night i love camerondallas and jackgilinsky ,0.0,0.36,0.64,0.7964
4296,cedbb1803acad5bd9f7634019418e4c0,"{'type': 'Point', 'coordinates': [144.956154, -37.807376]}",en,first time going to the night market we had some excellent locals to show us the ropes thanks httpstcopcglqtlgwr,0.0,0.72,0.28,0.765
4297,cedbb1803acad5bd9f7634019480861b,"{'type': 'Point', 'coordinates': [144.9580121, -37.80734273]}",en,winter night market  queen victoria market httpstco8yefuskq4l,0.0,1.0,0.0,0.0
4298,cedbb1803acad5bd9f7634019490483f,"{'type': 'Point', 'coordinates': [144.956154, -37.807376]}",en,ltltlt this is what you look like after visiting the night markets in melbourne too much too httpstcotsfvru7d6v,0.0,0.872,0.128,0.3612
4299,cedbb1803acad5bd9f7634019493d795,"{'type': 'Point', 'coordinates': [144.9580121, -37.80734273]}",en,winter night market  queen victoria market httpstco2euwlcbtfx,0.0,1.0,0.0,0.0
4300,cedbb1803acad5bd9f76340194f8ea09,"{'type': 'Point', 'coordinates': [145.067, -38.2403]}",en,i actually dreamed i had a julius and a green last night they were so good  drinking a shiraz  mambos  httpstcougswjeie0v,0.0,0.8,0.2,0.5777
4301,d2ae335b6c7aadff4cbdf7d1aa433d26,"{'type': 'Point', 'coordinates': [145.09058096, -37.88113488]}",en,mmm late night pancakes  the pancakeparlour in malvern east vic vic httpstco1d4yiqwscp,0.0,1.0,0.0,0.0
4302,d2ae335b6c7aadff4cbdf7d1aa72b376,"{'type': 'Point', 'coordinates': [145.0198199, -37.76741059]}",en,its that time of the night her before bedtime walk she look so peaceful i dont want to httpstco0cd7ga1gdn,0.069,0.741,0.191,0.5619
4303,d2ae335b6c7aadff4cbdf7d1aa83838d,"{'type': 'Point', 'coordinates': [144.973, -37.8183]}",en,circus oz opening night circus melbourne amaze entertain  birrarung marr melbourne httpstcooelcinbg7n,0.0,0.633,0.367,0.7003
4304,d2ae335b6c7aadff4cbdf7d1aa93316d,"{'type': 'Point', 'coordinates': [144.96138889, -37.82055556]}",en,nothing beats a cold lager beer on a cold night lol  melbourne httpstco7z4wqedenf,0.0,0.781,0.219,0.4215
4305,d2dc66a8750a4e4d050b21ca8d01ab97,"{'type': 'Point', 'coordinates': [145.08442822, -37.7674702]}",en,andysamuels nighty night sleep tight dont let the bed bugs bite,0.0,1.0,0.0,0.0
4306,d2dc66a8750a4e4d050b21ca8d045b0a,"{'type': 'Point', 'coordinates': [145.1445031, -37.89092162]}",en,cant beat cold rock on a warm night icecream  cold rock ice creamery httptcomqlwph0qiy,0.0,0.863,0.137,0.2263
4307,d2dc66a8750a4e4d050b21ca8d0466d7,"{'type': 'Point', 'coordinates': [145.03123178, -37.82778632]}",en,if i have a birthday party i am going to play another night by real mccoy 8 times,0.0,0.702,0.298,0.6249
4308,d2dc66a8750a4e4d050b21ca8d04e64a,"{'type': 'Point', 'coordinates': [144.94310318, -37.81689047]}",en,great night  melbourne  alumbra httptcovnijf0amvy,0.0,0.494,0.506,0.6249
4309,d2dc66a8750a4e4d050b21ca8d05ffa6,"{'type': 'Point', 'coordinates': [145.01637974, -37.91843834]}",en,how does bmw santa deliver so many presents in just one night find out httptco2lhlpqf9ew apparently he bought a jeepaustralia,0.0,1.0,0.0,0.0
4310,d2dc66a8750a4e4d050b21ca8d07ca07,"{'type': 'Point', 'coordinates': [145.0032253, -37.7452765]}",en,such a bad night,0.636,0.364,0.0,-0.5423
4311,d2dc66a8750a4e4d050b21ca8d08a1da,"{'type': 'Point', 'coordinates': [144.91370629, -37.72758429]}",en,sophieettaylor this night just keeps on going and going on,0.0,1.0,0.0,0.0
4312,d2dc66a8750a4e4d050b21ca8d0c8570,"{'type': 'Point', 'coordinates': [145.03932109, -37.9149142]}",en,this night just got better melon httptcoxm9cr2ibms,0.0,0.674,0.326,0.4404
4313,d2dc66a8750a4e4d050b21ca8d0cf045,"{'type': 'Point', 'coordinates': [144.96452, -37.8139]}",en,bourke street mall at night leading up to christmas melbourne australia bourkestreetmall trams httptcot7hqdjmx7f,0.0,1.0,0.0,0.0
4314,d2dc66a8750a4e4d050b21ca8d108213,"{'type': 'Point', 'coordinates': [144.95839927, -37.82251327]}",en,australia holiday day 7 melbourne 22th dec 2014 fun at night  crown casino httptcomiftv938xk,0.0,0.647,0.353,0.7184
4315,d2dc66a8750a4e4d050b21ca8d1091be,"{'type': 'Point', 'coordinates': [144.96681, -37.818078]}",en, christmas light display  melbourne christmas stillnotright crazy 25degrees night lights httptcojijk5bc4zf,0.194,0.806,0.0,-0.34
4316,d2dc66a8750a4e4d050b21ca8d11653c,"{'type': 'Point', 'coordinates': [144.78473084, -37.70702851]}",en,too hot to sleep gana be a long night,0.0,1.0,0.0,0.0
4317,d2dc66a8750a4e4d050b21ca8d11b126,"{'type': 'Point', 'coordinates': [145.11718142, -37.9298929]}",en,good night everyone  offlineeeeeeeeeeforsleep,0.0,0.508,0.492,0.4404
4318,d2dc66a8750a4e4d050b21ca8d13bc3a,"{'type': 'Point', 'coordinates': [145.0478733, -37.913626]}",en,good night xx,0.0,0.408,0.592,0.4404
4319,d2dc66a8750a4e4d050b21ca8d16f264,"{'type': 'Point', 'coordinates': [144.98443477, -37.8608494]}",en,juventusfcen this should have been gianluigibuffon s night he is magical such a shame he did deserve the cup tonight ,0.154,0.846,0.0,-0.4767
4320,d2dc66a8750a4e4d050b21ca8d1ca169,"{'type': 'Point', 'coordinates': [144.7936797, -37.69143557]}",en,i cant wait until tomorrow night because i get to see the handsome harrisoncraig on my tv screen yay,0.0,0.694,0.306,0.765
4321,d2dc66a8750a4e4d050b21ca8d1cc800,"{'type': 'Point', 'coordinates': [145.2390377, -38.20757716]}",en,if you missed it my i3 montage 2 went up last night httptcon4ym3gtwmt hoodedfx eracitadel bettykills ironsw ironfurnz,0.121,0.879,0.0,-0.296
4322,d2dc66a8750a4e4d050b21ca8d1dfbd6,"{'type': 'Point', 'coordinates': [144.79372064, -37.6914403]}",en,i cant wait to watch harrisoncraig on my tv screen tomorrow night at home watching harrison craig yay,0.0,0.825,0.175,0.5267
4323,d2dc66a8750a4e4d050b21ca8d2212a2,"{'type': 'Point', 'coordinates': [145.48468472, -38.07103156]}",en,hey rroddypiper when you have rusevbul on piperspit tonight live on wwe monday night raw dont forget the coconuts ,0.0,0.915,0.085,0.1695
4324,d2dc66a8750a4e4d050b21ca8d2cc645,"{'type': 'Point', 'coordinates': [144.93410701, -37.71532434]}",en,babetexts 50 shades of dark circles under my eyes ,0.0,1.0,0.0,0.0
4325,d2dc66a8750a4e4d050b21ca8d3332ee,"{'type': 'Point', 'coordinates': [145.00704626, -37.92047106]}",en,sirthomaswynne fedupofpollys wouldnt be surprised hes drowning his sorrows every night deserves every rotten hangover he gets,0.351,0.649,0.0,-0.7626
4326,d2dc66a8750a4e4d050b21ca8d39d3e9,"{'type': 'Point', 'coordinates': [144.97836958, -37.7987121]}",en,what more can i ask for than a beautiful night with a beautiful woman nom nom nom gorgeous in every httptcoma6lvekzxa,0.0,0.56,0.44,0.9153
